Date,Open,High,Low,Close,Volume,Ticker,Next_Close,Target
2023-03-17 00:00:00+05:30,1557.5,1579.199951171875,1540.0,1572.6500244140625,11475438,HDFCBANK.NS,1561.75,0
2023-03-20 00:00:00+05:30,1567.949951171875,1568.0999755859375,1545.4000244140625,1561.75,13251557,HDFCBANK.NS,1579.449951171875,1
2023-03-21 00:00:00+05:30,1571.949951171875,1582.5,1556.199951171875,1579.449951171875,16525247,HDFCBANK.NS,1575.800048828125,0
2023-03-22 00:00:00+05:30,1584.0,1586.050048828125,1565.300048828125,1575.800048828125,7088662,HDFCBANK.NS,1563.1500244140625,0
2023-03-23 00:00:00+05:30,1567.75,1590.3499755859375,1558.550048828125,1563.1500244140625,14182089,HDFCBANK.NS,1560.6500244140625,0
2023-03-24 00:00:00+05:30,1560.0,1573.9000244140625,1554.949951171875,1560.6500244140625,15738874,HDFCBANK.NS,1567.449951171875,1
2023-03-27 00:00:00+05:30,1562.199951171875,1579.449951171875,1558.9000244140625,1567.449951171875,15936003,HDFCBANK.NS,1580.199951171875,1
2023-03-28 00:00:00+05:30,1565.699951171875,1582.9000244140625,1564.0999755859375,1580.199951171875,19638151,HDFCBANK.NS,1587.800048828125,1
2023-03-29 00:00:00+05:30,1584.0,1602.0,1581.9000244140625,1587.800048828125,19881806,HDFCBANK.NS,1609.550048828125,1
2023-03-31 00:00:00+05:30,1595.5999755859375,1612.949951171875,1592.4000244140625,1609.550048828125,17355614,HDFCBANK.NS,1610.550048828125,1
2023-04-03 00:00:00+05:30,1607.550048828125,1615.699951171875,1602.75,1610.550048828125,20012699,HDFCBANK.NS,1653.75,1
2023-04-05 00:00:00+05:30,1618.5999755859375,1656.0,1616.0,1653.75,21682696,HDFCBANK.NS,1666.3499755859375,1
2023-04-06 00:00:00+05:30,1648.550048828125,1669.199951171875,1647.0999755859375,1666.3499755859375,22318672,HDFCBANK.NS,1658.449951171875,0
2023-04-10 00:00:00+05:30,1663.25,1671.0,1654.0,1658.449951171875,15906643,HDFCBANK.NS,1663.300048828125,1
2023-04-11 00:00:00+05:30,1659.0,1669.4000244140625,1651.0999755859375,1663.300048828125,21180771,HDFCBANK.NS,1684.9000244140625,1
2023-04-12 00:00:00+05:30,1668.0,1688.199951171875,1667.800048828125,1684.9000244140625,13477752,HDFCBANK.NS,1692.449951171875,1
2023-04-13 00:00:00+05:30,1688.300048828125,1697.050048828125,1678.1500244140625,1692.449951171875,17665043,HDFCBANK.NS,1666.6500244140625,0
2023-04-17 00:00:00+05:30,1720.0,1720.0,1653.300048828125,1666.6500244140625,16202574,HDFCBANK.NS,1659.5999755859375,0
2023-04-18 00:00:00+05:30,1670.0,1677.25,1656.4000244140625,1659.5999755859375,14818613,HDFCBANK.NS,1665.699951171875,1
2023-04-19 00:00:00+05:30,1665.0,1670.300048828125,1657.1500244140625,1665.699951171875,12370584,HDFCBANK.NS,1671.9000244140625,1
2023-04-20 00:00:00+05:30,1671.699951171875,1677.449951171875,1666.4000244140625,1671.9000244140625,16461358,HDFCBANK.NS,1674.5999755859375,1
2023-04-21 00:00:00+05:30,1669.0,1676.949951171875,1663.25,1674.5999755859375,10064309,HDFCBANK.NS,1688.1500244140625,1
2023-04-24 00:00:00+05:30,1687.0,1691.449951171875,1674.0999755859375,1688.1500244140625,17837926,HDFCBANK.NS,1664.1500244140625,0
2023-04-25 00:00:00+05:30,1687.699951171875,1687.699951171875,1661.9000244140625,1664.1500244140625,25176534,HDFCBANK.NS,1671.800048828125,1
2023-04-26 00:00:00+05:30,1660.0,1675.0,1655.0,1671.800048828125,13696375,HDFCBANK.NS,1681.0,1
2023-04-27 00:00:00+05:30,1670.5,1685.25,1665.8499755859375,1681.0,23895196,HDFCBANK.NS,1687.5999755859375,1
2023-04-28 00:00:00+05:30,1684.699951171875,1691.0,1670.0,1687.5999755859375,13958136,HDFCBANK.NS,1687.25,0
2023-05-02 00:00:00+05:30,1688.699951171875,1699.0,1682.0,1687.25,16110592,HDFCBANK.NS,1693.1500244140625,1
2023-05-03 00:00:00+05:30,1684.949951171875,1696.0,1679.6500244140625,1693.1500244140625,14703635,HDFCBANK.NS,1727.800048828125,1
2023-05-04 00:00:00+05:30,1687.0999755859375,1734.449951171875,1687.0999755859375,1727.800048828125,28427319,HDFCBANK.NS,1625.6500244140625,0
2023-05-05 00:00:00+05:30,1639.0,1660.949951171875,1622.0999755859375,1625.6500244140625,31385208,HDFCBANK.NS,1644.449951171875,1
2023-05-08 00:00:00+05:30,1635.0,1650.3499755859375,1630.0,1644.449951171875,18622262,HDFCBANK.NS,1644.5,1
2023-05-09 00:00:00+05:30,1649.9000244140625,1656.0,1639.949951171875,1644.5,21844469,HDFCBANK.NS,1652.0999755859375,1
2023-05-10 00:00:00+05:30,1644.5,1654.6500244140625,1633.0999755859375,1652.0999755859375,23170275,HDFCBANK.NS,1653.199951171875,1
2023-05-11 00:00:00+05:30,1665.1500244140625,1688.0,1649.25,1653.199951171875,17867309,HDFCBANK.NS,1667.800048828125,1
2023-05-12 00:00:00+05:30,1647.0,1672.800048828125,1644.25,1667.800048828125,11239380,HDFCBANK.NS,1675.800048828125,1
2023-05-15 00:00:00+05:30,1672.0,1680.75,1665.0999755859375,1675.800048828125,9256130,HDFCBANK.NS,1647.300048828125,0
2023-05-16 00:00:00+05:30,1671.800048828125,1671.800048828125,1644.0,1647.300048828125,16361043,HDFCBANK.NS,1638.449951171875,0
2023-05-17 00:00:00+05:30,1650.0,1650.0,1625.3499755859375,1638.449951171875,15233434,HDFCBANK.NS,1645.0,1
2023-05-18 00:00:00+05:30,1648.0,1653.949951171875,1640.0,1645.0,24823471,HDFCBANK.NS,1646.9000244140625,1
2023-05-19 00:00:00+05:30,1648.0,1650.0,1631.550048828125,1646.9000244140625,15230166,HDFCBANK.NS,1641.050048828125,0
2023-05-22 00:00:00+05:30,1645.0,1652.9000244140625,1632.699951171875,1641.050048828125,14167016,HDFCBANK.NS,1637.199951171875,0
2023-05-23 00:00:00+05:30,1649.0,1649.5999755859375,1633.449951171875,1637.199951171875,11235037,HDFCBANK.NS,1615.800048828125,0
2023-05-24 00:00:00+05:30,1627.550048828125,1634.75,1613.5999755859375,1615.800048828125,16794056,HDFCBANK.NS,1609.5999755859375,0
2023-05-25 00:00:00+05:30,1615.699951171875,1620.050048828125,1597.3499755859375,1609.5999755859375,14888465,HDFCBANK.NS,1615.800048828125,1
2023-05-26 00:00:00+05:30,1619.0,1619.0,1602.25,1615.800048828125,13317533,HDFCBANK.NS,1635.5,1
2023-05-29 00:00:00+05:30,1628.5,1641.0,1624.8499755859375,1635.5,10908146,HDFCBANK.NS,1636.75,1
2023-05-30 00:00:00+05:30,1633.5999755859375,1642.6500244140625,1628.550048828125,1636.75,18562964,HDFCBANK.NS,1610.8499755859375,0
2023-05-31 00:00:00+05:30,1629.9000244140625,1634.949951171875,1604.6500244140625,1610.8499755859375,21667135,HDFCBANK.NS,1604.0,0
2023-06-01 00:00:00+05:30,1619.9000244140625,1619.9000244140625,1600.0,1604.0,25183469,HDFCBANK.NS,1606.5,1
2023-06-02 00:00:00+05:30,1612.449951171875,1614.800048828125,1601.0,1606.5,8929855,HDFCBANK.NS,1604.4000244140625,0
2023-06-05 00:00:00+05:30,1614.5,1616.5,1602.449951171875,1604.4000244140625,9348621,HDFCBANK.NS,1599.4000244140625,0
2023-06-06 00:00:00+05:30,1607.6500244140625,1609.8499755859375,1592.25,1599.4000244140625,16091426,HDFCBANK.NS,1607.699951171875,1
2023-06-07 00:00:00+05:30,1603.449951171875,1612.550048828125,1596.0,1607.699951171875,12474513,HDFCBANK.NS,1608.699951171875,1
2023-06-08 00:00:00+05:30,1603.25,1626.0,1603.25,1608.699951171875,18697761,HDFCBANK.NS,1610.5999755859375,1
2023-06-09 00:00:00+05:30,1615.9000244140625,1618.5,1607.0,1610.5999755859375,9106289,HDFCBANK.NS,1600.800048828125,0
2023-06-12 00:00:00+05:30,1612.550048828125,1615.800048828125,1599.449951171875,1600.800048828125,6704146,HDFCBANK.NS,1603.5,1
2023-06-13 00:00:00+05:30,1590.0999755859375,1609.0,1590.0999755859375,1603.5,13963054,HDFCBANK.NS,1601.75,0
2023-06-14 00:00:00+05:30,1610.449951171875,1612.0,1600.199951171875,1601.75,10056984,HDFCBANK.NS,1582.050048828125,0
2023-06-15 00:00:00+05:30,1604.0,1605.949951171875,1579.0,1582.050048828125,17688738,HDFCBANK.NS,1602.75,1
2023-06-16 00:00:00+05:30,1587.1500244140625,1609.199951171875,1584.0,1602.75,7889636,HDFCBANK.NS,1604.1500244140625,1
2023-06-19 00:00:00+05:30,1611.0,1614.25,1598.3499755859375,1604.1500244140625,12414573,HDFCBANK.NS,1607.5,1
2023-06-20 00:00:00+05:30,1604.1500244140625,1611.0,1590.6500244140625,1607.5,10002813,HDFCBANK.NS,1635.5999755859375,1
2023-06-21 00:00:00+05:30,1616.0,1637.25,1611.0,1635.5999755859375,12154473,HDFCBANK.NS,1643.5999755859375,1
2023-06-22 00:00:00+05:30,1640.0,1657.550048828125,1639.050048828125,1643.5999755859375,28298070,HDFCBANK.NS,1643.5,0
2023-06-23 00:00:00+05:30,1637.550048828125,1659.9000244140625,1634.050048828125,1643.5,10669609,HDFCBANK.NS,1635.550048828125,0
2023-06-26 00:00:00+05:30,1645.0,1650.75,1628.699951171875,1635.550048828125,8065157,HDFCBANK.NS,1658.5999755859375,1
2023-06-27 00:00:00+05:30,1642.949951171875,1672.9000244140625,1638.550048828125,1658.5999755859375,16915932,HDFCBANK.NS,1676.1500244140625,1
2023-06-28 00:00:00+05:30,1670.0,1679.9000244140625,1660.5,1676.1500244140625,29781475,HDFCBANK.NS,1701.4000244140625,1
2023-06-30 00:00:00+05:30,1704.0,1708.800048828125,1683.25,1701.4000244140625,20349508,HDFCBANK.NS,1719.800048828125,1
2023-07-03 00:00:00+05:30,1712.5,1757.5,1710.0,1719.800048828125,22052058,HDFCBANK.NS,1728.199951171875,1
2023-07-04 00:00:00+05:30,1723.449951171875,1747.0,1713.800048828125,1728.199951171875,19397594,HDFCBANK.NS,1673.300048828125,0
2023-07-05 00:00:00+05:30,1716.25,1720.0,1668.550048828125,1673.300048828125,18582877,HDFCBANK.NS,1675.0,1
2023-07-06 00:00:00+05:30,1673.0,1687.8499755859375,1660.4000244140625,1675.0,26078272,HDFCBANK.NS,1660.4000244140625,0
2023-07-07 00:00:00+05:30,1665.0,1675.0,1656.300048828125,1660.4000244140625,9963168,HDFCBANK.NS,1656.449951171875,0
2023-07-10 00:00:00+05:30,1661.0,1676.75,1649.699951171875,1656.449951171875,19199221,HDFCBANK.NS,1648.4000244140625,0
2023-07-11 00:00:00+05:30,1663.0,1676.0,1645.5,1648.4000244140625,25335213,HDFCBANK.NS,1632.949951171875,0
2023-07-12 00:00:00+05:30,1655.3499755859375,1666.300048828125,1627.1500244140625,1632.949951171875,35479179,HDFCBANK.NS,1641.0999755859375,1
2023-07-13 00:00:00+05:30,1656.699951171875,1657.449951171875,1638.050048828125,1641.0999755859375,20956773,HDFCBANK.NS,1644.5,1
2023-07-14 00:00:00+05:30,1653.5999755859375,1653.5999755859375,1635.0,1644.5,12363607,HDFCBANK.NS,1678.9000244140625,1
2023-07-17 00:00:00+05:30,1650.0,1682.0,1633.0,1678.9000244140625,24626464,HDFCBANK.NS,1677.5,0
2023-07-18 00:00:00+05:30,1698.0,1704.0,1670.0,1677.5,40538409,HDFCBANK.NS,1685.0999755859375,1
2023-07-19 00:00:00+05:30,1681.0999755859375,1688.75,1675.0,1685.0999755859375,16467567,HDFCBANK.NS,1688.75,1
2023-07-20 00:00:00+05:30,1681.1500244140625,1692.0,1680.0,1688.75,28105474,HDFCBANK.NS,1675.75,0
2023-07-21 00:00:00+05:30,1680.0,1689.800048828125,1673.25,1675.75,21077124,HDFCBANK.NS,1678.4000244140625,1
2023-07-24 00:00:00+05:30,1678.5,1684.6500244140625,1670.0999755859375,1678.4000244140625,16089722,HDFCBANK.NS,1696.5999755859375,1
2023-07-25 00:00:00+05:30,1684.6500244140625,1699.0,1678.4000244140625,1696.5999755859375,27996298,HDFCBANK.NS,1690.699951171875,0
2023-07-26 00:00:00+05:30,1699.5999755859375,1699.5999755859375,1688.0,1690.699951171875,12397179,HDFCBANK.NS,1673.1500244140625,0
2023-07-27 00:00:00+05:30,1699.9000244140625,1703.0,1667.449951171875,1673.1500244140625,29870651,HDFCBANK.NS,1643.5,0
2023-07-28 00:00:00+05:30,1661.5,1668.9000244140625,1641.0999755859375,1643.5,20507842,HDFCBANK.NS,1651.199951171875,1
2023-07-31 00:00:00+05:30,1650.050048828125,1656.800048828125,1638.699951171875,1651.199951171875,17282503,HDFCBANK.NS,1662.25,1
2023-08-01 00:00:00+05:30,1654.449951171875,1667.449951171875,1650.0,1662.25,17697094,HDFCBANK.NS,1640.5,0
2023-08-02 00:00:00+05:30,1642.0,1651.5,1633.1500244140625,1640.5,14058161,HDFCBANK.NS,1628.6500244140625,0
2023-08-03 00:00:00+05:30,1640.0,1651.3499755859375,1623.0,1628.6500244140625,28836973,HDFCBANK.NS,1652.199951171875,1
2023-08-04 00:00:00+05:30,1635.1500244140625,1656.5,1629.25,1652.199951171875,18694152,HDFCBANK.NS,1651.25,0
2023-08-07 00:00:00+05:30,1663.0999755859375,1663.0999755859375,1647.550048828125,1651.25,14150459,HDFCBANK.NS,1649.9000244140625,0
2023-08-08 00:00:00+05:30,1651.699951171875,1655.5999755859375,1642.050048828125,1649.9000244140625,21886914,HDFCBANK.NS,1650.5,1
2023-08-09 00:00:00+05:30,1653.0,1654.5,1631.0999755859375,1650.5,16680618,HDFCBANK.NS,1635.8499755859375,0
2023-08-10 00:00:00+05:30,1647.050048828125,1654.25,1631.0,1635.8499755859375,25390559,HDFCBANK.NS,1618.800048828125,0
2023-08-11 00:00:00+05:30,1638.4000244140625,1638.4000244140625,1616.199951171875,1618.800048828125,14112911,HDFCBANK.NS,1610.9000244140625,0
2023-08-14 00:00:00+05:30,1611.0,1615.0,1600.25,1610.9000244140625,15652205,HDFCBANK.NS,1606.199951171875,0
2023-08-16 00:00:00+05:30,1583.0999755859375,1609.6500244140625,1581.300048828125,1606.199951171875,17068771,HDFCBANK.NS,1597.300048828125,0
2023-08-17 00:00:00+05:30,1597.5999755859375,1609.9000244140625,1594.0,1597.300048828125,26442020,HDFCBANK.NS,1590.75,0
2023-08-18 00:00:00+05:30,1587.550048828125,1596.300048828125,1585.5,1590.75,12816683,HDFCBANK.NS,1589.5,0
2023-08-21 00:00:00+05:30,1600.5,1600.5,1587.0,1589.5,10918635,HDFCBANK.NS,1582.699951171875,0
2023-08-22 00:00:00+05:30,1596.3499755859375,1598.0,1580.0,1582.699951171875,16136785,HDFCBANK.NS,1586.5999755859375,1
2023-08-23 00:00:00+05:30,1580.0,1590.550048828125,1573.25,1586.5999755859375,18249294,HDFCBANK.NS,1579.300048828125,0
2023-08-24 00:00:00+05:30,1593.300048828125,1596.199951171875,1576.1500244140625,1579.300048828125,21572896,HDFCBANK.NS,1561.5,0
2023-08-25 00:00:00+05:30,1574.550048828125,1577.5,1558.4000244140625,1561.5,15034878,HDFCBANK.NS,1577.75,1
2023-08-28 00:00:00+05:30,1561.5,1582.6500244140625,1561.5,1577.75,14433619,HDFCBANK.NS,1590.300048828125,1
2023-08-29 00:00:00+05:30,1589.699951171875,1592.6500244140625,1581.449951171875,1590.300048828125,17769466,HDFCBANK.NS,1578.699951171875,0
2023-08-30 00:00:00+05:30,1603.949951171875,1603.949951171875,1573.699951171875,1578.699951171875,14042102,HDFCBANK.NS,1571.449951171875,0
2023-08-31 00:00:00+05:30,1579.0,1583.1500244140625,1563.0999755859375,1571.449951171875,50037886,HDFCBANK.NS,1574.699951171875,1
2023-09-01 00:00:00+05:30,1571.0,1579.0,1559.3499755859375,1574.699951171875,21613388,HDFCBANK.NS,1584.550048828125,1
2023-09-04 00:00:00+05:30,1590.0,1591.449951171875,1574.9000244140625,1584.550048828125,12536819,HDFCBANK.NS,1574.9000244140625,0
2023-09-05 00:00:00+05:30,1588.4000244140625,1588.4000244140625,1570.5999755859375,1574.9000244140625,19356041,HDFCBANK.NS,1595.5,1
2023-09-06 00:00:00+05:30,1576.800048828125,1600.0,1574.9000244140625,1595.5,28160455,HDFCBANK.NS,1610.8499755859375,1
2023-09-07 00:00:00+05:30,1595.5,1614.0,1587.1500244140625,1610.8499755859375,17104171,HDFCBANK.NS,1623.4000244140625,1
2023-09-08 00:00:00+05:30,1608.300048828125,1632.9000244140625,1607.5999755859375,1623.4000244140625,17251105,HDFCBANK.NS,1631.800048828125,1
2023-09-11 00:00:00+05:30,1628.9000244140625,1636.5,1624.0,1631.800048828125,15786511,HDFCBANK.NS,1636.9000244140625,1
2023-09-12 00:00:00+05:30,1640.0,1642.9000244140625,1625.050048828125,1636.9000244140625,19516670,HDFCBANK.NS,1643.9000244140625,1
2023-09-13 00:00:00+05:30,1631.300048828125,1651.5999755859375,1628.5999755859375,1643.9000244140625,23210047,HDFCBANK.NS,1642.9000244140625,0
2023-09-14 00:00:00+05:30,1644.25,1650.0,1635.0999755859375,1642.9000244140625,11769424,HDFCBANK.NS,1661.75,1
2023-09-15 00:00:00+05:30,1650.0,1670.0,1650.0,1661.75,86705601,HDFCBANK.NS,1629.050048828125,0
2023-09-18 00:00:00+05:30,1653.75,1655.0,1626.0999755859375,1629.050048828125,18528144,HDFCBANK.NS,1563.699951171875,0
2023-09-20 00:00:00+05:30,1599.0,1599.0,1560.4000244140625,1563.699951171875,57737324,HDFCBANK.NS,1553.3499755859375,0
2023-09-21 00:00:00+05:30,1553.0,1568.949951171875,1537.050048828125,1553.3499755859375,36420721,HDFCBANK.NS,1529.6500244140625,0
2023-09-22 00:00:00+05:30,1559.0,1564.4000244140625,1523.75,1529.6500244140625,30852125,HDFCBANK.NS,1531.0,1
2023-09-25 00:00:00+05:30,1525.0,1540.699951171875,1525.0,1531.0,20104377,HDFCBANK.NS,1537.6500244140625,1
2023-09-26 00:00:00+05:30,1525.0,1540.0,1525.0,1537.6500244140625,13787654,HDFCBANK.NS,1526.8499755859375,0
2023-09-27 00:00:00+05:30,1523.0,1532.5,1515.0,1526.8499755859375,19669269,HDFCBANK.NS,1523.699951171875,0
2023-09-28 00:00:00+05:30,1534.0,1537.5999755859375,1518.3499755859375,1523.699951171875,27677094,HDFCBANK.NS,1526.300048828125,1
2023-09-29 00:00:00+05:30,1523.699951171875,1535.449951171875,1522.300048828125,1526.300048828125,16026891,HDFCBANK.NS,1508.050048828125,0
2023-10-03 00:00:00+05:30,1527.0,1527.0,1506.0,1508.050048828125,19485847,HDFCBANK.NS,1529.550048828125,1
2023-10-04 00:00:00+05:30,1495.0,1535.0,1489.25,1529.550048828125,27324715,HDFCBANK.NS,1535.75,1
2023-10-05 00:00:00+05:30,1535.050048828125,1551.550048828125,1532.5999755859375,1535.75,24256337,HDFCBANK.NS,1534.050048828125,0
2023-10-06 00:00:00+05:30,1544.0,1545.0,1529.8499755859375,1534.050048828125,8879678,HDFCBANK.NS,1516.25,0
2023-10-09 00:00:00+05:30,1528.0,1530.0,1512.0,1516.25,8227486,HDFCBANK.NS,1524.8499755859375,1
2023-10-10 00:00:00+05:30,1520.550048828125,1529.0,1515.199951171875,1524.8499755859375,16633146,HDFCBANK.NS,1539.5999755859375,1
2023-10-11 00:00:00+05:30,1530.0999755859375,1542.1500244140625,1528.5,1539.5999755859375,15666680,HDFCBANK.NS,1549.8499755859375,1
2023-10-12 00:00:00+05:30,1536.0999755859375,1552.0,1531.5999755859375,1549.8499755859375,11012668,HDFCBANK.NS,1535.75,0
2023-10-13 00:00:00+05:30,1540.0,1548.800048828125,1529.949951171875,1535.75,19872650,HDFCBANK.NS,1529.5999755859375,0
2023-10-16 00:00:00+05:30,1531.5,1534.449951171875,1520.5,1529.5999755859375,8928042,HDFCBANK.NS,1541.199951171875,1
2023-10-17 00:00:00+05:30,1555.75,1555.75,1535.0,1541.199951171875,16451279,HDFCBANK.NS,1519.75,0
2023-10-18 00:00:00+05:30,1541.199951171875,1541.199951171875,1518.0999755859375,1519.75,15608100,HDFCBANK.NS,1514.949951171875,0
2023-10-19 00:00:00+05:30,1505.4000244140625,1526.25,1503.199951171875,1514.949951171875,15126182,HDFCBANK.NS,1522.800048828125,1
2023-10-20 00:00:00+05:30,1505.0,1527.0,1505.0,1522.800048828125,10547005,HDFCBANK.NS,1506.050048828125,0
